CustomerID,TransactionDate,TransactionType,Description,Amount
64269,2024-01-13,Deposit,Model only minute.,453.6
64269,2024-11-27,Deposit,Soon just beat.,-1657.51
64269,2025-02-13,Payment,Throughout as fly.,-55.55
64269,2024-02-25,Transfer,A home gas interview floor.,-440.26
64269,2024-10-21,Payment,Level administration marriage choice.,697.31
64269,2024-11-01,Fee,Serious crime response culture TV country.,1299.6
64269,2024-10-10,Withdrawal,Piece she set.,1068.66
64269,2023-12-17,Withdrawal,Blood else later threat decade.,709.67
4333,2024-11-04,Deposit,Stage including recently.,1578.43
4333,2024-08-12,Payment,Too sell her authority bag nice.,-978.23
4333,2024-12-05,Payment,Listen environment floor situation trial health.,-629.77
4333,2021-12-26,Transfer,Yard management eat about.,-261.35
4333,2021-04-17,Payment,Everybody board free tend.,-405.41
4333,2023-09-03,Payment,Maybe no true bag.,-1519.97
4333,2020-11-03,Payment,Resource others language.,-1753.49
4333,2024-12-22,Deposit,Court leg over a expect option.,106.81
4333,2024-08-18,Fee,Lead likely increase.,1986.77
4333,2023-05-22,Deposit,Pull imagine wear yeah clearly fire.,-1649.69
4333,2023-06-13,Payment,Story hour fill.,-25.98
4333,2023-10-23,Fee,Reflect coach still politics.,-1880.3
4333,2024-09-09,Withdrawal,From rock imagine year trial.,186.7
4333,2023-02-15,Withdrawal,Mind word because.,-603.43
4333,2023-08-16,Fee,Push kind set in experience.,-1313.55
4333,2023-01-08,Fee,Republican stop protect shake.,-249.77
5913,2024-11-13,Deposit,Result nearly attorney father authority green.,-26.17
5913,2024-09-17,Transfer,Yard outside range.,360.8
5913,2024-07-18,Fee,Many opportunity care.,928.7
5913,2024-09-10,Transfer,Outside your sit mind affect.,-763.83
5913,2025-02-05,Deposit,One stand throw financial of bad.,-154.88
5913,2024-06-05,Deposit,Bank he hair name green.,-1381.61
5913,2024-11-01,Fee,Animal per either.,1448.18
5913,2023-11-16,Transfer,Value so single somebody.,99.21
5913,2024-07-08,Fee,Leg type smile.,-319.49
5913,2025-01-29,Transfer,Eat dog forward turn.,587.59
5913,2024-05-11,Payment,Board happy group local.,212.89
5913,2024-06-18,Transfer,Scientist record cold.,-1466.71
5913,2024-08-20,Withdrawal,Establish for and money top radio.,1319.91
5913,2024-02-04,Fee,Firm kind source decide have.,-1377.55
5913,2024-10-23,Withdrawal,Test ten girl size.,1520.12
5913,2023-11-12,Withdrawal,House star attention clear.,1221.78
5913,2023-11-09,Withdrawal,Stock just point green authority these.,-42.34
5913,2023-11-22,Payment,Article his serve inside room.,1749.03
5913,2024-12-16,Fee,College commercial gun this mind.,1256.65
5913,2025-03-20,Withdrawal,Later interesting anything.,999.36
5913,2023-12-07,Withdrawal,Between trouble soon different local majority.,-1252.92
1495,2023-04-08,Withdrawal,Door billion foot.,-875.11
1495,2023-09-13,Deposit,Into medical particular.,-875.21
1495,2024-11-12,Deposit,Have major by hot.,190.74
1495,2025-02-13,Deposit,Role media camera.,1581.44
1495,2024-11-05,Payment,Reality seem recently.,348.42
1495,2023-03-22,Fee,Mission walk true call southern control.,-758.2
1495,2024-02-12,Fee,Garden interest usually thousand.,-251.29
1495,2024-05-13,Transfer,Live our heart health.,-1393.41
1495,2023-07-07,Payment,Business expect accept ok.,-771.61
1495,2024-06-24,Deposit,National management successful professional.,551.23
1495,2022-11-09,Withdrawal,Maybe open country.,104.09
1495,2023-09-27,Deposit,Check next practice before before more.,-1371.38
1495,2023-02-20,Withdrawal,It picture set.,-1689.59
1495,2023-09-21,Fee,Cultural save pay.,-89.16
1495,2025-03-20,Payment,Into short natural.,1612.17
1495,2025-02-25,Payment,Man catch its.,307.91
1495,2024-05-21,Fee,Marriage should light home resource.,796.31
19203,2024-10-27,Payment,International visit on yourself.,1272.74
19203,2023-10-07,Withdrawal,Trade show each door newspaper show.,-1122.36
19203,2023-11-13,Payment,Mr general should citizen contain consumer.,1982.89
19203,2023-08-17,Payment,Relate performance everything.,21.86
19203,2024-11-18,Fee,Six professor discover attack space long.,37.2
19203,2024-11-01,Payment,Agent since hot five clear.,577.94
19203,2023-12-22,Transfer,Reduce including stop series executive.,757.64
19203,2024-11-04,Deposit,Allow reach concern all thing recognize.,-0.26
19203,2023-03-20,Withdrawal,Resource else research.,1803.49
19203,2025-01-01,Deposit,Alone wife see.,-177.26
19203,2023-05-08,Deposit,Expert per art.,880.71
19203,2024-07-26,Payment,Federal beautiful carry side financial guy.,-1093.84
19203,2023-05-22,Payment,Hold manage agency score spend stage.,1931.11
19203,2024-02-24,Payment,Stay away where those.,-282.22
19203,2024-08-07,Fee,Player her talk property receive deal.,1357.8
19203,2024-08-10,Payment,Late form memory live Mrs.,-1429.06
19203,2023-06-22,Transfer,Opportunity success again its often woman.,1933.02
19203,2024-09-18,Withdrawal,Skin apply war should air party.,-1569.69
19203,2023-11-04,Fee,Public hotel cultural maybe notice.,-581.25
19203,2022-11-10,Fee,Quite long claim do either.,1037.24
19203,2024-02-28,Transfer,Benefit treatment manage dog.,-610.23
19203,2023-06-03,Payment,Only blood believe.,1812.25
19203,2023-12-24,Fee,Whatever civil evening conference discuss.,-1124.01
40768,2024-11-17,Transfer,President how main through.,-1030.79
96639,2023-09-03,Deposit,Continue including measure.,1924.36
96639,2024-03-25,Fee,Yard heavy glass coach skin room.,1896.12
96639,2022-05-02,Payment,Ahead create sell particularly pressure already.,771.04
96639,2023-11-25,Payment,Us weight decide myself.,-1834.1
96639,2023-11-03,Fee,Much such ability.,-1037.15
96639,2022-10-19,Withdrawal,Item your size majority.,-1265.26
96639,2022-07-13,Payment,Never car hear production approach nice.,-1783.47
96639,2022-11-21,Fee,Hard loss instead performance check look.,-641.65
96639,2022-04-24,Transfer,Great gun little it it pull.,585.45
96639,2025-01-01,Fee,For nothing moment first like.,507.55
96639,2022-03-21,Fee,Nothing president grow finish project catch.,-1523.95
96639,2024-08-18,Payment,Speech meet none my not trouble.,-1555.18
96639,2024-05-20,Fee,Attention section Mrs after should.,825.84
96639,2022-02-18,Fee,You hour friend hour future only.,1571.4
96639,2023-10-10,Deposit,Throughout size particularly discover born lay.,-787.75
96639,2022-06-21,Withdrawal,White include remain economic.,-360.63
96639,2023-10-31,Payment,Many shake half finally main change.,-1546.28
96639,2022-06-06,Withdrawal,Might concern remember body white executive.,-1931.53
96639,2023-02-13,Withdrawal,Paper paper my claim.,417.67
96639,2022-04-11,Deposit,Near control result.,1353.98
96639,2022-03-22,Transfer,Us candidate price leader scene change.,-776.28
96639,2022-02-19,Deposit,Range over fund.,1831.41
96639,2023-07-03,Transfer,Because one experience appear white modern.,-518.41
10010,2024-08-24,Fee,Down almost child.,-1544.52
10010,2023-03-26,Withdrawal,Individual occur foot majority let.,-1561.72
10010,2023-08-12,Fee,Across before enjoy TV image no.,-1651.1
10010,2023-04-05,Withdrawal,Forward contain need.,1241.68
10010,2024-09-17,Transfer,Lot among lot military.,192.2
21676,2024-11-01,Transfer,Foreign idea alone sport.,-1595.06
21676,2024-10-19,Payment,Network produce notice assume.,-1452.38
21676,2024-04-21,Transfer,Wide onto mother close leader.,-1534.27
21676,2024-07-13,Withdrawal,Remain difficult those watch.,812.89
21676,2024-07-06,Transfer,Where project source.,-1413.82
21676,2025-01-31,Transfer,Today effect sometimes care.,219.18
21676,2025-01-26,Fee,Shoulder hold weight partner history.,-1349.99
21676,2025-02-05,Transfer,Time vote particular describe he visit.,76.75
73434,2025-02-08,Deposit,Well everything civil about person.,789.93
73434,2024-09-29,Withdrawal,Question teach author various author tax organization.,-946.55
73434,2024-06-30,Transfer,Continue life establish behind end.,1496.62
73434,2023-05-26,Transfer,Far individual professional.,-49.06
73434,2024-08-29,Transfer,Bed certainly adult visit.,-1835.67
73434,2024-06-23,Payment,East guess plan.,-1254.36
73434,2024-06-26,Transfer,Student claim six everybody set.,1410.45
73434,2024-04-07,Fee,Prove who seven.,-1172.35
73434,2022-12-29,Fee,When very total.,522.88
73434,2025-02-16,Fee,Save possible red company.,-1186.79
73434,2023-11-24,Transfer,Special challenge structure.,1916.39
73434,2024-04-02,Payment,Few season factor.,492.5
73434,2024-08-26,Fee,Upon evening rock push law at.,1888.03
73434,2023-01-12,Payment,Couple network trip bad.,-1670.46
73434,2023-05-13,Fee,Structure fill stop memory.,666.92
73434,2022-07-25,Withdrawal,Congress lot information action face which.,1114.66
73434,2024-11-09,Payment,Wonder only hit energy test.,1974.04
73434,2022-10-18,Payment,Simply maybe near.,1488.58
73434,2023-02-24,Fee,Carry write pressure nature position.,-1305.91
73434,2024-06-08,Payment,Staff always environment fast view.,271.06
73434,2022-04-17,Withdrawal,Sometimes may decide.,552.07
73434,2023-10-08,Payment,Blood career business individual.,-936.91
73434,2023-06-08,Payment,Vote meet someone standard.,1451.4
73434,2024-10-02,Deposit,Another trade with.,986.47
11782,2024-10-24,Withdrawal,Something interest produce cut foot program.,1885.56
11782,2024-10-01,Payment,Right our part morning.,1719.24
11782,2024-10-30,Payment,Lead include her.,626.48
11782,2022-09-19,Withdrawal,Born media around.,-28.96
11782,2023-04-10,Transfer,Throughout young director.,-109.68
11782,2023-11-15,Transfer,Debate mention standard.,-1503.4
11782,2023-02-12,Withdrawal,Life this option fire opportunity.,1470.68
11782,2024-06-26,Transfer,No military place popular risk society.,1102.7
11782,2023-08-17,Payment,Military machine never course accept recently.,-425.48
11782,2023-05-03,Deposit,Treatment energy position collection agree analysis.,853.36
11782,2025-02-02,Payment,All election near.,653.97
11782,2023-12-13,Withdrawal,Record ask adult many agent.,-528.92
11782,2023-10-14,Deposit,Dark participant nature six people eat.,-1488.74
11782,2024-09-09,Transfer,Can light strategy.,1406.2
11782,2023-05-17,Withdrawal,Product drug drug large.,-1428.74
11782,2023-10-08,Transfer,Easy small far ability serious scene.,-1366.8
11782,2024-12-03,Withdrawal,Believe worry fall management leave instead.,-1034.61
11782,2022-08-30,Fee,Never activity couple poor.,-979.7
11782,2024-04-23,Withdrawal,Direction hundred specific.,-450.38
19964,2023-01-10,Payment,Turn how evening tonight note.,-524.4
19964,2024-09-12,Deposit,Condition rule worker.,1255.12
19964,2023-01-05,Withdrawal,Small himself star.,-964.64
19964,2023-01-04,Withdrawal,Change present them moment.,396.67
19964,2022-12-14,Withdrawal,Resource that support nation.,-1852.12
19964,2025-03-18,Deposit,Generation station generation run.,-546.58
83828,2025-01-05,Fee,Heavy side black.,1426.11
83828,2024-09-06,Payment,Happy seek laugh.,-1311.38
83828,2024-05-02,Withdrawal,How director guess.,1651.63
83828,2024-03-08,Payment,Light become development wife.,-832.47
65911,2022-09-07,Deposit,Space operation operation tonight five outside.,62.37
65911,2021-12-20,Payment,Generation contain laugh industry right fine.,238.98
65911,2024-02-09,Transfer,Campaign message senior.,-520.2
65911,2022-02-23,Transfer,Less design himself.,1620.03
65911,2022-05-17,Deposit,Pay present against job rather away.,-668.81
65911,2022-01-07,Payment,Establish college trip.,1586.23
65911,2022-12-14,Deposit,First her respond.,-999.54
65911,2022-01-27,Withdrawal,Quickly address industry mention must.,-798.55
65911,2022-04-08,Deposit,Professor student her close rule option.,-1189.46
65911,2024-10-08,Fee,Seat push poor.,459.82
65911,2022-06-12,Transfer,Different single according enter.,1663.4
65911,2022-03-23,Fee,Require whose future want home.,1118.58
65911,2024-07-19,Transfer,Feeling art game face million glass.,-470.67
65911,2024-06-02,Payment,Wear budget animal sister interview me.,-620.24
65911,2023-02-04,Payment,Expert that design.,66.01
65911,2021-11-08,Fee,Recent teach age stuff matter.,-101.15
65911,2022-10-30,Withdrawal,Explain Democrat theory talk blue.,162.64
65911,2023-11-28,Deposit,Piece finally politics end old she.,-1742.89
65911,2021-11-01,Withdrawal,Bill cover act thousand point deal.,-1447.31
65911,2024-10-05,Payment,Peace describe happen during wife pull matter.,-134.77
65911,2021-12-16,Deposit,Then both government.,1206.59
65911,2022-02-09,Transfer,Campaign ago fall address story.,548.53
65911,2024-01-27,Fee,Note happen region group.,-1514.28
65911,2023-04-28,Withdrawal,Leader with table firm thing laugh.,899.41
65911,2025-02-02,Transfer,Class power black another member event.,-380.98
65911,2024-01-05,Payment,Minute surface security production compare too.,682.84
65911,2023-11-10,Withdrawal,Expect wall level indicate call.,533.87
65911,2023-12-10,Payment,Discussion rather right return thought continue.,68.3
65911,2022-05-05,Deposit,Surface degree traditional.,1695.82
54010,2023-05-24,Fee,Member choice draw.,-1558.92
54010,2021-03-23,Transfer,Safe he pull.,-752.74
54010,2024-08-19,Deposit,Minute local town.,-1209.67
48145,2025-02-11,Withdrawal,Heart skill range street.,48.55
48145,2023-03-04,Transfer,Management alone western.,1454.25
48145,2023-05-27,Deposit,It its issue sort.,-1144.27
48145,2024-03-28,Transfer,Technology themselves stop camera up.,-1775.68
48145,2023-01-22,Withdrawal,Call ask class change name.,-445.53
48145,2023-04-14,Transfer,Company about end.,1632.74
48145,2022-12-29,Fee,Red focus court nothing south home.,-854.05
48145,2022-12-31,Transfer,Dinner our election.,1573.61
48145,2023-02-21,Transfer,Should history form success gas country.,84.24
48145,2024-11-04,Withdrawal,Cold meeting whatever office.,1904.85
48145,2023-03-26,Fee,Sing international most house glass alone.,-705.17
48145,2023-08-31,Payment,Send student everything music number owner.,1248.62
48145,2024-04-05,Transfer,Air similar hot discover.,-439.45
48145,2024-12-09,Withdrawal,Become cell generation bed.,-1050.23
48145,2023-01-01,Deposit,Work evidence field five trade eye.,1022.34
48145,2022-12-02,Fee,Kitchen center family.,-270.64
48145,2023-01-04,Deposit,Into others hold return other crime.,-1997.32
48145,2023-12-31,Deposit,Same fire alone.,-36.39
48145,2024-04-01,Transfer,Series stay hard talk.,-667.26
48145,2025-03-13,Transfer,Hair stuff teach one test democratic.,-850.59
48145,2023-03-19,Payment,Tend develop yes practice day.,-1323.14
48145,2024-01-14,Withdrawal,Why PM economy.,-1192.57
48145,2024-06-07,Deposit,Finish able time.,-687.81
48145,2023-10-15,Withdrawal,Image get weight.,1685.59
76086,2023-12-16,Deposit,Thus attention run age rate attorney.,954.0
76086,2022-12-25,Payment,Step role sell spend time.,-755.08
76086,2024-04-23,Deposit,Total mention shoulder through character husband.,-942.85
76086,2022-08-13,Transfer,Else reach kind available most.,-856.6
76086,2024-10-20,Withdrawal,Exactly stock discuss own six.,-637.14
76086,2022-08-28,Fee,Force lay matter crime.,1387.91
76086,2022-06-12,Transfer,Main movie his week leader continue.,422.9
76086,2022-12-23,Deposit,By wonder matter same visit.,-820.84
76086,2024-05-22,Deposit,This hour yes purpose those tough.,-593.33
76086,2024-10-06,Transfer,Box level commercial.,-365.91
76086,2024-10-01,Fee,Another east poor hotel method.,-1673.64
76086,2023-01-27,Withdrawal,Garden one allow hot.,1048.4
76086,2022-12-02,Withdrawal,Which point real well pull anything.,828.6
76086,2022-08-26,Fee,Improve save position police religious lay.,1728.03
76086,2022-08-09,Withdrawal,Prevent at off thought.,70.14
76086,2023-10-06,Payment,Center similar voice.,-1045.87
76086,2023-02-25,Transfer,City discussion trial plan.,-969.36
76086,2025-03-13,Deposit,Yes find raise.,-1446.33
76086,2022-06-18,Transfer,Hear brother money shoulder across.,1255.92
76086,2024-12-17,Withdrawal,Them own Congress despite general force.,-1998.95
76086,2024-03-11,Transfer,Arm throw person dream order around wonder.,-1974.58
76086,2022-05-08,Transfer,Base human now raise single drug.,1341.23
76086,2023-01-22,Transfer,Save bed image.,1656.69
76086,2024-04-20,Withdrawal,Question federal indicate cause.,767.26
